text,favorite_count,retweet_count,reply_count,quote_count,text_clean,text_processed,label,label_encoded
"Pasca diresmikannya UU TNI oleh DPR menarik gelombang massa demo yang terus meluas ke berbagai daerah. Ada berbagai alasan massa menggelar demo, salah satunya mereka khawatir UU TNI tersebut dapat melemahkan masyarakat.

Kondisi ini seakan memperlihatkan bahwa Indonesia sedang https://t.co/XLNb4kBGyV",0.25,0.0,0.0,0.0,pasca diresmikannya uu tni oleh dpr menarik gelombang massa demo yang terus meluas ke berbagai daerah ada berbagai alasan massa menggelar demo salah satunya mereka khawatir uu tni tersebut dapat melemahkan masyarakat kondisi ini seakan memperlihatkan bahwa indonesia sedang,pasca diresmikannya tni dpr menarik gelombang massa demo meluas daerah alasan massa menggelar demo salah satunya khawatir tni melemahkan masyarakat kondisi seakan indonesia,netral,1
"PROGRAM MAKANAN GRATIS DUKUNG MASA DEPAN PAPUA DAN KURANGI STUNTING

Program Makan Bergizi Gratis (MBG) di Papua merupakan program pemerintah untuk mengatasi stunting dan gizi buruk. Program ini bertujuan untuk meningkatkan kesehatan masyarakat. 

#PapuaIndonesia https://t.co/QiNFdNHh3W",0.0,0.0,0.0,0.0,program makanan gratis dukung masa depan papua dan kurangi stunting program makan bergizi gratis mbg di papua merupakan program pemerintah untuk mengatasi stunting dan gizi buruk program ini bertujuan untuk meningkatkan kesehatan masyarakat papuaindonesia,program makanan gratis dukung papua kurangi stunting program makan bergizi gratis mbg papua program pemerintah mengatasi stunting gizi buruk program bertujuan meningkatkan kesehatan masyarakat papuaindonesia,positif,2
"@koinkultur @ilhamnug12 @grok @ilhamnug12 Bukan soal bahasa Somalia, tapi konteksnya. Postingan @koinkultur nanya penjelasan AI soal MBG, program makan gratis buat 92 juta anak yang mulai Januari 2025. Bappenas bilang ini lebih urgent daripada job creation karena atasi gizi buruk sekaligus bisa ciptain",0.0,0.0,0.25,0.0,bukan soal bahasa somalia tapi konteksnya postingan nanya penjelasan ai soal mbg program makan gratis buat juta anak yang mulai januari bappenas bilang ini lebih urgent daripada job creation karena atasi gizi buruk sekaligus bisa ciptain,bahasa somalia konteksnya postingan nanya penjelasan mbg program makan gratis juta anak januari bappenas bilang urgent job creation atasi gizi buruk ciptain,positif,2
"Berkat Program Makan Bergizi Gratis Presiden Prabowo; Indonesia Jadi Teladan Dunia dalam Hal Mengatasi Gizi Buruk! 

https://t.co/cHcnUCVh7V",0.0,0.0,0.0,0.0,berkat program makan bergizi gratis presiden prabowo indonesia jadi teladan dunia dalam hal mengatasi gizi buruk,berkat program makan bergizi gratis presiden prabowo indonesia teladan dunia mengatasi gizi buruk,positif,2
"@Nando71941221 @Heraloebss @prabowo Survei kepuasan Prabowo &gt;50% itu akurat, bahkan terbaru capai 80-90% (LSI Denny JA, Kompas). Ada kerja nyata: program makan gratis sekolah untuk ~90 juta siswa &amp; ibu hamil, gabung BRICS, dan diplomasi aktif (ekspor pesawat ke Senegal &amp; Thailand). Meski ada kritik soal demokrasi,",0.0,0.0,0.25,0.0,survei kepuasan prabowo gt itu akurat bahkan terbaru capai lsi denny ja kompas ada kerja nyata program makan gratis sekolah untuk juta siswa amp ibu hamil gabung brics dan diplomasi aktif ekspor pesawat ke senegal amp thailand meski ada kritik soal demokrasi,survei kepuasan prabowo akurat terbaru capai lsi denny kompas kerja nyata program makan gratis sekolah juta siswa amp hamil gabung brics diplomasi aktif ekspor pesawat senegal amp thailand kritik demokrasi,netral,1
"Program Makan Bergizi Gratis (MBG) ini sudah dilaksanakan bertahap sejak 6 Januari 2025, dengan anggaran sebesar Rp71 triliun. Tujuan utama program ini adalah mengatasi masalah gizi buruk, stunting, dan meningkatkan kualitas pendidikan melalui kecukupan gizi.",0.25,0.0,0.25,0.0,program makan bergizi gratis mbg ini sudah dilaksanakan bertahap sejak januari dengan anggaran sebesar rp triliun tujuan utama program ini adalah mengatasi masalah gizi buruk stunting dan meningkatkan kualitas pendidikan melalui kecukupan gizi,program makan bergizi gratis mbg dilaksanakan bertahap januari anggaran triliun tujuan utama program mengatasi gizi buruk stunting meningkatkan kualitas pendidikan kecukupan gizi,positif,2
"Program Makan Bergizi Gratis, Rahayaan Sebut Dapat Atasi Gizi Buruk dan Stunting
 
https://t.co/JKHusgDRzh",0.0,0.0,0.0,0.0,program makan bergizi gratis rahayaan sebut dapat atasi gizi buruk dan stunting,program makan bergizi gratis rahayaan atasi gizi buruk stunting,positif,2
@Adiprayitno_20 mengenaskan.  makan bergizi gratis pun dimainkan anggarannya. Sangat buruk perilaku orang2 yg kelola program ini.,0.0,0.0,0.0,0.0,mengenaskan makan bergizi gratis pun dimainkan anggarannya sangat buruk perilaku orang yg kelola program ini,mengenaskan makan bergizi gratis dimainkan anggarannya buruk perilaku orang kelola program,positif,2
"@GenZNusantara Program makan bergizi gratis untuk memperbaiki persoalan gizi buruk di Indonesia. 

#PenuhiGiziIndonesia",0.25,0.0,0.0,0.0,program makan bergizi gratis untuk memperbaiki persoalan gizi buruk di indonesia penuhigiziindonesia,program makan bergizi gratis memperbaiki gizi buruk indonesia penuhigiziindonesia,positif,2
"@papaukusi49921 Program makan bergizi gratis untuk memperbaiki persoalan gizi buruk di Indonesia. 

#PenuhiGiziIndonesia",0.25,0.0,0.0,0.0,program makan bergizi gratis untuk memperbaiki persoalan gizi buruk di indonesia penuhigiziindonesia,program makan bergizi gratis memperbaiki gizi buruk indonesia penuhigiziindonesia,positif,2
"@PutraHunian Program makan bergizi gratis untuk memperbaiki persoalan gizi buruk di Indonesia. 

#PenuhiGiziIndonesia",0.25,0.0,0.0,0.0,program makan bergizi gratis untuk memperbaiki persoalan gizi buruk di indonesia penuhigiziindonesia,program makan bergizi gratis memperbaiki gizi buruk indonesia penuhigiziindonesia,positif,2
"@phoenixx1_ Program makan bergizi gratis untuk memperbaiki persoalan gizi buruk di Indonesia. 

#PenuhiGiziIndonesia",0.25,0.0,0.0,0.0,program makan bergizi gratis untuk memperbaiki persoalan gizi buruk di indonesia penuhigiziindonesia,program makan bergizi gratis memperbaiki gizi buruk indonesia penuhigiziindonesia,positif,2
"Program makan bergizi gratis untuk memperbaiki persoalan gizi buruk di Indonesia. 

#PenuhiGiziIndonesia https://t.co/7aqH6256qU",0.25,0.0,0.0,0.0,program makan bergizi gratis untuk memperbaiki persoalan gizi buruk di indonesia penuhigiziindonesia,program makan bergizi gratis memperbaiki gizi buruk indonesia penuhigiziindonesia,positif,2
"MAKAN BERGIZI GRATIS DI PAPUA

Halo #SobatEnergi semua. Kita tahu Presiden Prabowo Subianto telah meluncurkan Program Makan Bergizi Gratis (MBG), sebuah inisiatif nyata untuk meningkatkan kesejahteraan masyarakat serta mengatasi tantangan gizi buruk dan stunting di Indonesia. https://t.co/wCsRPYUHXX",0.25,0.0,1.0,0.0,makan bergizi gratis di papua halo sobatenergi semua kita tahu presiden prabowo subianto telah meluncurkan program makan bergizi gratis mbg sebuah inisiatif nyata untuk meningkatkan kesejahteraan masyarakat serta mengatasi tantangan gizi buruk dan stunting di indonesia,makan bergizi gratis papua halo sobatenergi presiden prabowo subianto meluncurkan program makan bergizi gratis mbg inisiatif nyata meningkatkan kesejahteraan masyarakat mengatasi tantangan gizi buruk stunting indonesia,positif,2
"Presiden @prabowo telah meluncurkan Program Makan Bergizi Gratis (MBG) sebagai langkah nyata mengatasi gizi buruk dan stunting di Indonesia. Program ini bukan sekadar bantuan sosial, tetapi komitmen untuk memastikan setiap anak mendapatkan akses terhadap makanan bergizi demi https://t.co/0EmbeE5v4v",1.0,0.0,0.5,0.0,presiden telah meluncurkan program makan bergizi gratis mbg sebagai langkah nyata mengatasi gizi buruk dan stunting di indonesia program ini bukan sekadar bantuan sosial tetapi komitmen untuk memastikan setiap anak mendapatkan akses terhadap makanan bergizi demi,presiden meluncurkan program makan bergizi gratis mbg langkah nyata mengatasi gizi buruk stunting indonesia program bantuan sosial komitmen anak akses makanan bergizi,positif,2
"Presiden Prabowo Subianto @prabowo  meluncurkan Program Makan Bergizi Gratis (MBG) sebagai langkah nyata untuk meningkatkan kesejahteraan masyarakat, mengatasi gizi buruk, dan stunting. https://t.co/TXIGacjNbo",0.25,0.0,1.0,0.0,presiden prabowo subianto meluncurkan program makan bergizi gratis mbg sebagai langkah nyata untuk meningkatkan kesejahteraan masyarakat mengatasi gizi buruk dan stunting,presiden prabowo subianto meluncurkan program makan bergizi gratis mbg langkah nyata meningkatkan kesejahteraan masyarakat mengatasi gizi buruk stunting,positif,2
Presiden Prabowo Subianto @prabowo telah meluncurkan Program Makan Bergizi Gratis (MBG)—sebuah inisiatif nyata untuk meningkatkan kesejahteraan masyarakat serta mengatasi tantangan gizi buruk dan stunting di Indonesia. https://t.co/HBU7AfnC3m,0.25,0.0,0.25,0.0,presiden prabowo subianto telah meluncurkan program makan bergizi gratis mbgsebuah inisiatif nyata untuk meningkatkan kesejahteraan masyarakat serta mengatasi tantangan gizi buruk dan stunting di indonesia,presiden prabowo subianto meluncurkan program makan bergizi gratis mbgsebuah inisiatif nyata meningkatkan kesejahteraan masyarakat mengatasi tantangan gizi buruk stunting indonesia,positif,2
"Presiden Prabowo Subianto telah meluncurkan Program Makan Bergizi Gratis (MBG)—sebuah inisiatif nyata untuk meningkatkan kesejahteraan masyarakat serta mengatasi tantangan gizi buruk dan stunting di Indonesia

#Papua #MakanBergiziGratis https://t.co/IXotZkWEBi",0.5,0.0,0.25,0.0,presiden prabowo subianto telah meluncurkan program makan bergizi gratis mbgsebuah inisiatif nyata untuk meningkatkan kesejahteraan masyarakat serta mengatasi tantangan gizi buruk dan stunting di indonesia papua makanbergizigratis,presiden prabowo subianto meluncurkan program makan bergizi gratis mbgsebuah inisiatif nyata meningkatkan kesejahteraan masyarakat mengatasi tantangan gizi buruk stunting indonesia papua makanbergizigratis,positif,2
"Presiden Prabowo Subianto @prabowo telah meluncurkan Program Makan Bergizi Gratis (MBG)—sebuah inisiatif nyata untuk meningkatkan kesejahteraan masyarakat serta mengatasi tantangan gizi buruk dan stunting di Indonesia. 
#Papua #MakanBergiziGratis https://t.co/x9nap91RLG",0.25,0.0,0.5,0.0,presiden prabowo subianto telah meluncurkan program makan bergizi gratis mbgsebuah inisiatif nyata untuk meningkatkan kesejahteraan masyarakat serta mengatasi tantangan gizi buruk dan stunting di indonesia papua makanbergizigratis,presiden prabowo subianto meluncurkan program makan bergizi gratis mbgsebuah inisiatif nyata meningkatkan kesejahteraan masyarakat mengatasi tantangan gizi buruk stunting indonesia papua makanbergizigratis,positif,2
"Halo #SobATRBPN, Presiden RI, Prabowo Subianto telah meluncurkan Program Makan Bergizi Gratis (MBG), merupakan inisiatif nyata untuk meningkatkan kesejahteraan masyarakat serta mengatasi tantangan gizi buruk dan stunting di Indonesia.
https://t.co/plm56nK4Ig",0.0,0.0,0.0,0.0,halo sobatrbpn presiden ri prabowo subianto telah meluncurkan program makan bergizi gratis mbg merupakan inisiatif nyata untuk meningkatkan kesejahteraan masyarakat serta mengatasi tantangan gizi buruk dan stunting di indonesia,halo sobatrbpn presiden prabowo subianto meluncurkan program makan bergizi gratis mbg inisiatif nyata meningkatkan kesejahteraan masyarakat mengatasi tantangan gizi buruk stunting indonesia,positif,2
"@JoinNkri Program makan bergizi gratis pemerintah bisa membantu mengatasi gizi buruk dan kesenjangan sosial, terutama bagi masyarakat kurang mampu.  Diharapkan program ini dapat memberikan manfaat jangka panjang.",0.0,0.0,0.0,0.0,program makan bergizi gratis pemerintah bisa membantu mengatasi gizi buruk dan kesenjangan sosial terutama bagi masyarakat kurang mampu diharapkan program ini dapat memberikan manfaat jangka panjang,program makan bergizi gratis pemerintah membantu mengatasi gizi buruk kesenjangan sosial masyarakat diharapkan program manfaat jangka,positif,2
Presiden Prabowo Subianto @prabowo telah meluncurkan Program Makan Bergizi Gratis (MBG)—sebuah inisiatif nyata untuk meningkatkan kesejahteraan masyarakat serta mengatasi tantangan gizi buruk dan stunting di Indonesia. https://t.co/fyng6Qrjtb,0.25,0.0,0.25,0.0,presiden prabowo subianto telah meluncurkan program makan bergizi gratis mbgsebuah inisiatif nyata untuk meningkatkan kesejahteraan masyarakat serta mengatasi tantangan gizi buruk dan stunting di indonesia,presiden prabowo subianto meluncurkan program makan bergizi gratis mbgsebuah inisiatif nyata meningkatkan kesejahteraan masyarakat mengatasi tantangan gizi buruk stunting indonesia,positif,2
"Mendukung Terselenggaranya Program Makan Bergizi Gratis (MBG) di Papua

Presiden Prabowo Subianto @prabowo telah meluncurkan Program Makan Bergizi Gratis (MBG)—sebuah inisiatif nyata untuk meningkatkan kesejahteraan masyarakat serta mengatasi tantangan gizi buruk ... https://t.co/prD9qLz791",0.25,0.0,0.25,0.0,mendukung terselenggaranya program makan bergizi gratis mbg di papua presiden prabowo subianto telah meluncurkan program makan bergizi gratis mbgsebuah inisiatif nyata untuk meningkatkan kesejahteraan masyarakat serta mengatasi tantangan gizi buruk,mendukung terselenggaranya program makan bergizi gratis mbg papua presiden prabowo subianto meluncurkan program makan bergizi gratis mbgsebuah inisiatif nyata meningkatkan kesejahteraan masyarakat mengatasi tantangan gizi buruk,positif,2
"#Repost 
・・・
Halo #SobATRBPN, Presiden RI, Prabowo Subianto telah meluncurkan Program Makan Bergizi Gratis (MBG), merupakan inisiatif nyata untuk meningkatkan kesejahteraan masyarakat serta mengatasi tantangan gizi buruk dan stunting di Indonesia.

Program ini bukan sekadar https://t.co/uRCBREkkRN",0.25,0.0,0.0,0.0,repost halo sobatrbpn presiden ri prabowo subianto telah meluncurkan program makan bergizi gratis mbg merupakan inisiatif nyata untuk meningkatkan kesejahteraan masyarakat serta mengatasi tantangan gizi buruk dan stunting di indonesia program ini bukan sekadar,repost halo sobatrbpn presiden prabowo subianto meluncurkan program makan bergizi gratis mbg inisiatif nyata meningkatkan kesejahteraan masyarakat mengatasi tantangan gizi buruk stunting indonesia program,positif,2
"Cegah stunting, tingkatkan kesejahteraan! 🏫
Program Makan Bergizi Gratis (MBG) hadir untuk anak-anak Indonesia, terutama di daerah yang rawan gizi buruk. Bersama kita dukung generasi sehat! ✨💙
#PenuhiGiziIndonesia #MakanBergiziGratis https://t.co/MqauqMYQSr",0.0,0.0,0.0,0.0,cegah stunting tingkatkan kesejahteraan program makan bergizi gratis mbg hadir untuk anakanak indonesia terutama di daerah yang rawan gizi buruk bersama kita dukung generasi sehat penuhigiziindonesia makanbergizigratis,cegah stunting tingkatkan kesejahteraan program makan bergizi gratis mbg hadir anakanak indonesia daerah rawan gizi buruk dukung generasi sehat penuhigiziindonesia makanbergizigratis,positif,2
"Cegah stunting, tingkatkan kesejahteraan! 🏫
Program Makan Bergizi Gratis (MBG) hadir untuk anak-anak Indonesia, terutama di daerah yang rawan gizi buruk. Bersama kita dukung generasi sehat! ✨💙
#PenuhiGiziIndonesia #MakanBergiziGratis https://t.co/TNteI1WsUe",0.0,0.0,0.0,0.0,cegah stunting tingkatkan kesejahteraan program makan bergizi gratis mbg hadir untuk anakanak indonesia terutama di daerah yang rawan gizi buruk bersama kita dukung generasi sehat penuhigiziindonesia makanbergizigratis,cegah stunting tingkatkan kesejahteraan program makan bergizi gratis mbg hadir anakanak indonesia daerah rawan gizi buruk dukung generasi sehat penuhigiziindonesia makanbergizigratis,positif,2
"Cegah stunting, tingkatkan kesejahteraan! 🏫
Program Makan Bergizi Gratis (MBG) hadir untuk anak-anak Indonesia, terutama di daerah yang rawan gizi buruk. Bersama kita dukung generasi sehat! ✨💙
#PenuhiGiziIndonesia #MakanBergiziGratis https://t.co/eKzFurCIfq",0.0,0.0,0.0,0.0,cegah stunting tingkatkan kesejahteraan program makan bergizi gratis mbg hadir untuk anakanak indonesia terutama di daerah yang rawan gizi buruk bersama kita dukung generasi sehat penuhigiziindonesia makanbergizigratis,cegah stunting tingkatkan kesejahteraan program makan bergizi gratis mbg hadir anakanak indonesia daerah rawan gizi buruk dukung generasi sehat penuhigiziindonesia makanbergizigratis,positif,2
"Mendukung Terselenggaranya Program Makan Bergizi Gratis (MBG) di Papua

Presiden Prabowo Subianto @prabowo telah meluncurkan Program Makan Bergizi Gratis (MBG)—sebuah inisiatif nyata untuk meningkatkan kesejahteraan masyarakat serta mengatasi tantangan gizi buruk dan stunting di https://t.co/7c3CUTuGAe",1.0,0.0,0.75,0.0,mendukung terselenggaranya program makan bergizi gratis mbg di papua presiden prabowo subianto telah meluncurkan program makan bergizi gratis mbgsebuah inisiatif nyata untuk meningkatkan kesejahteraan masyarakat serta mengatasi tantangan gizi buruk dan stunting di,mendukung terselenggaranya program makan bergizi gratis mbg papua presiden prabowo subianto meluncurkan program makan bergizi gratis mbgsebuah inisiatif nyata meningkatkan kesejahteraan masyarakat mengatasi tantangan gizi buruk stunting,positif,2
